Open,High,Low,Close,Adj Close,Volume,Ticker,Date
175.32000732421875,177.25,175.1199951171875,176.86000061035156,149.2811279296875,2265400,VOO,2016-02-17
177.1999969482422,177.22000122070312,175.8000030517578,176.11000061035156,148.6480712890625,1646000,VOO,2016-02-18
175.27999877929688,176.1999969482422,174.64999389648438,176.07000732421875,148.6143035888672,1136900,VOO,2016-02-19
177.77999877929688,178.75,177.7100067138672,178.58999633789062,150.74142456054688,2603100,VOO,2016-02-22
177.9199981689453,178.19000244140625,176.22000122070312,176.35000610351562,148.8506317138672,2076000,VOO,2016-02-23
174.7899932861328,177.4499969482422,173.60000610351562,177.17999267578125,149.5512237548828,2599800,VOO,2016-02-24
177.6999969482422,179.30999755859375,176.8300018310547,179.30999755859375,151.34909057617188,2546000,VOO,2016-02-25
180.1999969482422,180.36000061035156,178.74000549316406,178.97999572753906,151.0704803466797,2560800,VOO,2016-02-26
178.94000244140625,179.9499969482422,177.3800048828125,177.3800048828125,149.72010803222656,3128400,VOO,2016-02-29
178.83999633789062,181.75,178.3300018310547,181.75,153.40858459472656,3041400,VOO,2016-03-01
181.36000061035156,182.5399932861328,180.91000366210938,182.52000427246094,154.05856323242188,3839200,VOO,2016-03-02
182.27000427246094,183.22999572753906,181.6999969482422,183.19000244140625,154.62408447265625,3150400,VOO,2016-03-03
183.4499969482422,184.66000366210938,182.5500030517578,183.77999877929688,155.12210083007812,2821000,VOO,2016-03-04
182.85000610351562,184.38999938964844,182.75,183.97999572753906,155.29083251953125,3449900,VOO,2016-03-07
182.8300018310547,183.3300018310547,181.77999877929688,181.91000366210938,153.5436553955078,3385400,VOO,2016-03-08
182.85000610351562,183.22000122070312,182.00999450683594,182.91000366210938,154.38772583007812,1641600,VOO,2016-03-09
183.3800048828125,184.38999938964844,181.02999877929688,183.00999450683594,154.4721221923828,2090500,VOO,2016-03-10
184.57000732421875,186.00999450683594,184.4600067138672,185.97999572753906,156.97898864746094,2231000,VOO,2016-03-11
185.39999389648438,186.1999969482422,185.07000732421875,185.6999969482422,156.74267578125,1412800,VOO,2016-03-14
184.6999969482422,185.4600067138672,184.4199981689453,185.4600067138672,156.54013061523438,1325300,VOO,2016-03-15
184.8800048828125,186.92999267578125,184.86000061035156,186.57000732421875,157.4770050048828,2700700,VOO,2016-03-16
186.4199981689453,188.24000549316406,186.0,187.75,158.47299194335938,1937300,VOO,2016-03-17
188.35000610351562,188.7899932861328,187.91000366210938,188.4499969482422,159.06387329101562,2623400,VOO,2016-03-18
187.17999267578125,187.94000244140625,186.91000366210938,187.72999572753906,159.3065948486328,1535400,VOO,2016-03-21
186.88999938964844,188.2100067138672,186.7100067138672,187.6300048828125,159.2216796875,1521600,VOO,2016-03-22
187.17999267578125,187.36000061035156,186.17999267578125,186.42999267578125,158.20335388183594,1633300,VOO,2016-03-23
185.25,186.32000732421875,185.00999450683594,186.3000030517578,158.09303283691406,1874800,VOO,2016-03-24
186.75999450683594,186.94000244140625,185.9199981689453,186.42999267578125,158.20335388183594,1271200,VOO,2016-03-28
185.99000549316406,188.22000122070312,185.6300048828125,188.22000122070312,159.72235107421875,1604900,VOO,2016-03-29
189.1699981689453,189.72000122070312,188.5800018310547,189.00999450683594,160.39273071289062,1908400,VOO,2016-03-30
188.85000610351562,189.2899932861328,188.32000732421875,188.55999755859375,160.01087951660156,3007800,VOO,2016-03-31
187.39999389648438,189.9600067138672,187.10000610351562,189.77000427246094,161.0377197265625,2971800,VOO,2016-04-01
189.74000549316406,189.89999389648438,188.8300018310547,189.1699981689453,160.5284881591797,1259500,VOO,2016-04-04
187.74000549316406,188.2100067138672,187.0,187.25,158.89923095703125,1737500,VOO,2016-04-05
187.38999938964844,189.3800048828125,187.08999633789062,189.2899932861328,160.63034057617188,1860800,VOO,2016-04-06
188.1699981689453,188.5,186.25999450683594,187.05999755859375,158.73794555664062,2635300,VOO,2016-04-07
188.30999755859375,188.77000427246094,186.99000549316406,187.57000732421875,159.1707763671875,2043800,VOO,2016-04-08
188.25999450683594,188.99000549316406,187.02999877929688,187.0800018310547,158.75497436523438,1355300,VOO,2016-04-11
187.2899932861328,189.17999267578125,186.8300018310547,188.89999389648438,160.29940795898438,1590700,VOO,2016-04-12
189.8800048828125,190.85000610351562,189.7100067138672,190.7899932861328,161.90322875976562,1972900,VOO,2016-04-13
190.83999633789062,191.30999755859375,190.41000366210938,190.77000427246094,161.88623046875,3214800,VOO,2016-04-14
190.8000030517578,190.85000610351562,190.22000122070312,190.55999755859375,161.7080535888672,2059700,VOO,2016-04-15
189.99000549316406,191.94000244140625,189.85000610351562,191.94000244140625,162.8790740966797,2345300,VOO,2016-04-18
192.36000061035156,192.77999877929688,191.63999938964844,192.52000427246094,163.37124633789062,1633300,VOO,2016-04-19
192.60000610351562,193.42999267578125,192.0500030517578,192.67999267578125,163.50709533691406,1636800,VOO,2016-04-20
192.6999969482422,192.82000732421875,191.3699951171875,191.61000061035156,162.59909057617188,1814700,VOO,2016-04-21
191.3000030517578,191.94000244140625,190.69000244140625,191.66000366210938,162.6414794921875,1863900,VOO,2016-04-22
191.07000732421875,191.36000061035156,190.35000610351562,191.35000610351562,162.3784942626953,2368000,VOO,2016-04-25
191.72000122070312,192.16000366210938,191.13999938964844,191.6300048828125,162.61605834960938,1715300,VOO,2016-04-26
191.2100067138672,192.44000244140625,190.8000030517578,192.02999877929688,162.95553588867188,1971700,VOO,2016-04-27
191.22000122070312,192.39999389648438,189.85000610351562,190.3000030517578,161.48739624023438,1578800,VOO,2016-04-28
189.6199951171875,189.97999572753906,188.0500030517578,189.22000122070312,160.57090759277344,2785500,VOO,2016-04-29
189.80999755859375,190.9499969482422,189.33999633789062,190.72999572753906,161.85231018066406,1638900,VOO,2016-05-02
189.44000244140625,189.66000366210938,188.27999877929688,189.10000610351562,160.46914672851562,2351900,VOO,2016-05-03
187.99000549316406,188.77999877929688,187.47000122070312,187.99000549316406,159.52719116210938,2079600,VOO,2016-05-04
188.57000732421875,188.89999389648438,187.57000732421875,187.97000122070312,159.51016235351562,1611600,VOO,2016-05-05
187.2100067138672,188.72000122070312,187.0,188.64999389648438,160.08726501464844,1551400,VOO,2016-05-06
188.5500030517578,189.27000427246094,188.36000061035156,188.85000610351562,160.25698852539062,1569000,VOO,2016-05-09
189.61000061035156,191.2100067138672,189.5399932861328,191.19000244140625,162.24267578125,1021100,VOO,2016-05-10
190.7100067138672,191.07000732421875,189.38999938964844,189.39999389648438,160.7236785888672,2725500,VOO,2016-05-11
190.13999938964844,190.2899932861328,188.36000061035156,189.50999450683594,160.81700134277344,1783200,VOO,2016-05-12
189.10000610351562,189.7100067138672,187.4600067138672,187.75999450683594,159.33201599121094,1658700,VOO,2016-05-13
187.97999572753906,190.16000366210938,187.92999267578125,189.6300048828125,160.9188995361328,1075000,VOO,2016-05-16
189.35000610351562,189.64999389648438,187.3300018310547,187.9600067138672,159.50172424316406,3327100,VOO,2016-05-17
187.5,189.1999969482422,186.77999877929688,187.92999267578125,159.4762725830078,1942000,VOO,2016-05-18
187.14999389648438,187.58999633789062,185.97000122070312,187.32000732421875,158.95864868164062,1796000,VOO,2016-05-19
187.97000122070312,189.0500030517578,187.89999389648438,188.49000549316406,159.9514923095703,1588700,VOO,2016-05-20
188.47999572753906,188.77999877929688,188.02000427246094,188.24000549316406,159.73934936523438,1415400,VOO,2016-05-23
189.1300048828125,191.00999450683594,189.0800018310547,190.6300048828125,161.76747131347656,1985400,VOO,2016-05-24
191.3800048828125,192.4199981689453,191.36000061035156,191.92999267578125,162.87060546875,2006700,VOO,2016-05-25
192.13999938964844,192.36000061035156,191.67999267578125,192.02000427246094,162.94700622558594,1225300,VOO,2016-05-26
192.19000244140625,192.8300018310547,192.16000366210938,192.77000427246094,163.58343505859375,988600,VOO,2016-05-27
193.16000366210938,193.27000427246094,191.8800048828125,192.5399932861328,163.38827514648438,2821900,VOO,2016-05-31
191.8800048828125,193.05999755859375,191.6300048828125,192.89999389648438,163.69374084472656,2375500,VOO,2016-06-01
192.4499969482422,193.47999572753906,191.9199981689453,193.47999572753906,164.1859588623047,1601700,VOO,2016-06-02
192.85000610351562,193.25999450683594,191.58999633789062,192.9199981689453,163.7107391357422,1897100,VOO,2016-06-03
193.2899932861328,194.24000549316406,193.1199951171875,193.85000610351562,164.49993896484375,1177600,VOO,2016-06-06
194.0500030517578,194.77999877929688,194.02000427246094,194.1999969482422,164.79698181152344,1551200,VOO,2016-06-07
194.33999633789062,194.9499969482422,194.2100067138672,194.83999633789062,165.34011840820312,1041100,VOO,2016-06-08
194.02000427246094,194.69000244140625,193.75,194.5399932861328,165.08547973632812,1521600,VOO,2016-06-09
193.07000732421875,193.42999267578125,192.1199951171875,192.6699981689453,163.49862670898438,1932900,VOO,2016-06-10
192.02999877929688,192.97000122070312,191.1199951171875,191.22000122070312,162.26809692382812,2318200,VOO,2016-06-13
190.8300018310547,191.4499969482422,189.8000030517578,190.8000030517578,161.91171264648438,2051200,VOO,2016-06-14
191.25999450683594,191.9600067138672,190.36000061035156,190.52000427246094,161.67408752441406,1590700,VOO,2016-06-15
189.60000610351562,191.3300018310547,188.57000732421875,191.13999938964844,162.20021057128906,2744400,VOO,2016-06-16
191.10000610351562,191.10000610351562,189.72999572753906,190.42999267578125,161.59774780273438,1701000,VOO,2016-06-17
192.55999755859375,193.25999450683594,191.55999755859375,191.64999389648438,162.6329803466797,1192800,VOO,2016-06-20
191.14999389648438,191.64999389648438,190.64999389648438,191.24000549316406,163.09608459472656,1826500,VOO,2016-06-21
191.4499969482422,192.2100067138672,190.77999877929688,190.9199981689453,162.82318115234375,2245900,VOO,2016-06-22
192.52000427246094,193.44000244140625,192.0,193.38999938964844,164.92974853515625,2582200,VOO,2016-06-23
187.0,189.82000732421875,186.0,186.33999633789062,158.917236328125,10310500,VOO,2016-06-24
185.05999755859375,185.05999755859375,182.27000427246094,183.0500030517578,156.11138916015625,7717000,VOO,2016-06-27
184.8699951171875,186.44000244140625,184.52999877929688,186.42999267578125,158.9939727783203,4475900,VOO,2016-06-28
187.9499969482422,189.86000061035156,187.86000061035156,189.63999938964844,161.73159790039062,4147800,VOO,2016-06-29
190.1300048828125,192.24000549316406,189.52999877929688,192.1999969482422,163.9148406982422,3822200,VOO,2016-06-30
192.08999633789062,193.1199951171875,192.07000732421875,192.60000610351562,164.2559814453125,2170900,VOO,2016-07-01
191.72999572753906,191.82000732421875,190.57000732421875,191.25,163.1046142578125,2233000,VOO,2016-07-05
190.7100067138672,192.49000549316406,189.97000122070312,192.3800048828125,164.06832885742188,2197800,VOO,2016-07-06
192.55999755859375,193.25999450683594,191.44000244140625,192.25,163.95748901367188,1704900,VOO,2016-07-07
193.6300048828125,195.36000061035156,193.41000366210938,195.1699981689453,166.44775390625,2048200,VOO,2016-07-08
195.6199951171875,196.41000366210938,195.41000366210938,195.85000610351562,167.0276641845703,3590400,VOO,2016-07-11
196.83999633789062,197.5399932861328,196.58999633789062,197.22999572753906,168.20455932617188,2356700,VOO,2016-07-12
197.69000244140625,197.69000244140625,196.69000244140625,197.16000366210938,168.14492797851562,2767300,VOO,2016-07-13
198.5800018310547,198.8000030517578,197.88999938964844,198.30999755859375,169.12567138671875,3691100,VOO,2016-07-14
198.92999267578125,198.92999267578125,197.55999755859375,198.00999450683594,168.8698272705078,2346500,VOO,2016-07-15
198.14999389648438,198.74000549316406,197.89999389648438,198.5800018310547,169.3559112548828,1155700,VOO,2016-07-18
198.1300048828125,198.38999938964844,197.8800048828125,198.36000061035156,169.1683349609375,1003200,VOO,2016-07-19
198.9199981689453,199.44000244140625,198.41000366210938,199.16000366210938,169.85057067871094,1096900,VOO,2016-07-20
199.07000732421875,199.32000732421875,197.97000122070312,198.41000366210938,169.21092224121094,4509800,VOO,2016-07-21
198.6199951171875,199.3800048828125,198.3000030517578,199.3300018310547,169.9955596923828,1678900,VOO,2016-07-22
199.10000610351562,199.1699981689453,198.1699981689453,198.85000610351562,169.58619689941406,1172600,VOO,2016-07-25
198.6999969482422,199.25,197.97000122070312,198.83999633789062,169.57766723632812,1405300,VOO,2016-07-26
199.2899932861328,199.33999633789062,197.85000610351562,198.7100067138672,169.46681213378906,2120100,VOO,2016-07-27
198.49000549316406,199.2100067138672,197.97999572753906,198.92999267578125,169.65438842773438,937200,VOO,2016-07-28
198.6300048828125,199.60000610351562,198.32000732421875,199.27999877929688,169.9529266357422,1758600,VOO,2016-07-29
199.3300018310547,199.7100067138672,198.5800018310547,199.0500030517578,169.75674438476562,2111500,VOO,2016-08-01
198.7899932861328,198.94000244140625,196.8800048828125,197.80999755859375,168.69924926757812,4085800,VOO,2016-08-02
197.74000549316406,198.4199981689453,197.39999389648438,198.3800048828125,169.18533325195312,2057500,VOO,2016-08-03
198.5,198.89999389648438,198.0500030517578,198.57000732421875,169.34738159179688,1384700,VOO,2016-08-04
199.33999633789062,200.22000122070312,199.19000244140625,200.1699981689453,170.71192932128906,1818600,VOO,2016-08-05
200.41000366210938,200.50999450683594,199.7899932861328,200.07000732421875,170.626708984375,1441900,VOO,2016-08-08
200.19000244140625,200.72999572753906,199.86000061035156,200.1999969482422,170.737548828125,1821100,VOO,2016-08-09
200.33999633789062,200.39999389648438,199.3300018310547,199.69000244140625,170.30258178710938,1222300,VOO,2016-08-10
200.30999755859375,200.88999938964844,200.0,200.6699981689453,171.13833618164062,1644700,VOO,2016-08-11
200.32000732421875,200.6999969482422,200.0399932861328,200.47000122070312,170.9678497314453,1718400,VOO,2016-08-12
200.88999938964844,201.41000366210938,200.85000610351562,201.0500030517578,171.46243286132812,1051100,VOO,2016-08-15
200.61000061035156,200.66000366210938,200.0,200.00999450683594,170.575439453125,1731200,VOO,2016-08-16
200.0500030517578,200.52999877929688,199.13999938964844,200.33999633789062,170.85690307617188,3157700,VOO,2016-08-17
200.3699951171875,200.86000061035156,200.25,200.82000732421875,171.2662811279297,5211200,VOO,2016-08-18
200.33999633789062,200.72000122070312,199.80999755859375,200.5399932861328,171.02748107910156,1190800,VOO,2016-08-19
200.3000030517578,200.75,199.8800048828125,200.52000427246094,171.01040649414062,880300,VOO,2016-08-22
201.17999267578125,201.50999450683594,200.86000061035156,200.88999938964844,171.32595825195312,1214400,VOO,2016-08-23
200.77999877929688,200.8699951171875,199.4600067138672,199.9199981689453,170.49874877929688,1161300,VOO,2016-08-24
199.47999572753906,200.2100067138672,199.3300018310547,199.75999450683594,170.3622589111328,1262600,VOO,2016-08-25
199.9600067138672,201.0500030517578,198.44000244140625,199.3800048828125,170.0382080078125,2890600,VOO,2016-08-26
199.52999877929688,200.64999389648438,199.49000549316406,200.38999938964844,170.89955139160156,1140700,VOO,2016-08-29
200.27999877929688,200.57000732421875,199.4499969482422,200.00999450683594,170.575439453125,1407400,VOO,2016-08-30
199.6999969482422,199.82000732421875,198.64999389648438,199.52000427246094,170.1575927734375,2343900,VOO,2016-08-31
199.5,199.7899932861328,198.24000549316406,199.47999572753906,170.1234588623047,2196100,VOO,2016-09-01
200.41000366210938,200.8300018310547,199.77999877929688,200.3699951171875,170.88250732421875,1555800,VOO,2016-09-02
200.69000244140625,201.0399932861328,199.9199981689453,201.0,171.41973876953125,1589600,VOO,2016-09-06
200.82000732421875,201.14999389648438,200.32000732421875,200.99000549316406,171.41127014160156,1455400,VOO,2016-09-07
200.6199951171875,200.9199981689453,200.19000244140625,200.52000427246094,171.01040649414062,2180400,VOO,2016-09-08
199.0800018310547,199.17999267578125,195.6699981689453,195.67999267578125,166.88275146484375,3435600,VOO,2016-09-09
194.8800048828125,198.9499969482422,194.8000030517578,198.47999572753906,169.2706756591797,2799900,VOO,2016-09-12
196.25,196.50999450683594,194.1199951171875,194.77999877929688,166.8574676513672,3365300,VOO,2016-09-13
194.8300018310547,196.1199951171875,194.1199951171875,194.66000366210938,166.75466918945312,2967100,VOO,2016-09-14
194.50999450683594,197.07000732421875,194.3699951171875,196.66000366210938,168.46800231933594,1874400,VOO,2016-09-15
196.02000427246094,196.19000244140625,195.1699981689453,195.88999938964844,167.808349609375,1774100,VOO,2016-09-16
196.6300048828125,197.27999877929688,195.63999938964844,195.9499969482422,167.8596954345703,2061400,VOO,2016-09-19
196.86000061035156,197.02999877929688,195.92999267578125,195.97000122070312,167.87684631347656,1294100,VOO,2016-09-20
196.69000244140625,198.33999633789062,195.97999572753906,198.1699981689453,169.761474609375,2238800,VOO,2016-09-21
199.25999450683594,199.7100067138672,198.97999572753906,199.36000061035156,170.78091430664062,2215200,VOO,2016-09-22
198.97999572753906,199.11000061035156,198.22000122070312,198.2899932861328,169.86431884765625,1413400,VOO,2016-09-23
197.47000122070312,197.60000610351562,196.5,196.7100067138672,168.51080322265625,2451600,VOO,2016-09-26
196.52999877929688,198.00999450683594,196.16000366210938,197.91000366210938,169.53872680664062,1468000,VOO,2016-09-27
198.17999267578125,199.07000732421875,197.1300048828125,198.97999572753906,170.45538330078125,1419900,VOO,2016-09-28
198.7100067138672,199.11000061035156,196.5399932861328,197.11000061035156,168.85342407226562,2074600,VOO,2016-09-29
198.00999450683594,199.33999633789062,197.75,198.69000244140625,170.20692443847656,3147400,VOO,2016-09-30
198.17999267578125,198.35000610351562,197.4499969482422,198.05999755859375,169.6672821044922,2136000,VOO,2016-10-03
198.25,198.47000122070312,196.47999572753906,197.13999938964844,168.87913513183594,2846600,VOO,2016-10-04
197.77000427246094,198.44000244140625,197.72000122070312,197.9600067138672,169.5816192626953,1126700,VOO,2016-10-05
197.74000549316406,198.33999633789062,197.16000366210938,198.19000244140625,169.77865600585938,1117400,VOO,2016-10-06
198.4199981689453,198.60000610351562,196.64999389648438,197.4600067138672,169.15330505371094,1795100,VOO,2016-10-07
197.4600067138672,198.9499969482422,197.4600067138672,198.3699951171875,169.9328155517578,1297400,VOO,2016-10-10
198.0,198.07000732421875,195.19000244140625,195.9600067138672,167.86827087402344,2643500,VOO,2016-10-11
196.1199951171875,196.74000549316406,195.58999633789062,196.2100067138672,168.08248901367188,1458700,VOO,2016-10-12
194.8300018310547,196.11000061035156,193.9199981689453,195.5800018310547,167.54281616210938,2407100,VOO,2016-10-13
196.64999389648438,197.1199951171875,195.61000061035156,195.6300048828125,167.58563232421875,1218800,VOO,2016-10-14
195.63999938964844,195.92999267578125,194.80999755859375,195.0500030517578,167.08871459960938,1323200,VOO,2016-10-17
196.6999969482422,196.75999450683594,195.82000732421875,196.1999969482422,168.07391357421875,1263300,VOO,2016-10-18
196.49000549316406,197.0800018310547,196.1300048828125,196.74000549316406,168.53652954101562,1041300,VOO,2016-10-19
196.3699951171875,196.97000122070312,195.6999969482422,196.4199981689453,168.2623748779297,1309600,VOO,2016-10-20
195.5399932861328,196.57000732421875,195.3800048828125,196.47000122070312,168.3052215576172,1376300,VOO,2016-10-21
197.3699951171875,197.64999389648438,196.9499969482422,197.27000427246094,168.99049377441406,817000,VOO,2016-10-24
197.1300048828125,197.38999938964844,196.47999572753906,196.7100067138672,168.51080322265625,1465300,VOO,2016-10-25
195.75999450683594,196.86000061035156,195.52999877929688,196.27000427246094,168.1338653564453,1202300,VOO,2016-10-26
197.0399932861328,197.07000732421875,195.64999389648438,195.75,167.6884307861328,1635500,VOO,2016-10-27
195.7100067138672,196.39999389648438,194.39999389648438,195.1300048828125,167.15733337402344,2632000,VOO,2016-10-28
195.49000549316406,195.74000549316406,194.97999572753906,195.1300048828125,167.15733337402344,1816300,VOO,2016-10-31
195.52000427246094,195.5399932861328,192.4499969482422,193.77000427246094,165.99221801757812,2456600,VOO,2016-11-01
193.4199981689453,193.80999755859375,192.10000610351562,192.49000549316406,164.895751953125,3395900,VOO,2016-11-02
192.7899932861328,193.0,191.38999938964844,191.74000549316406,164.2532958984375,1512200,VOO,2016-11-03
191.8000030517578,192.7100067138672,191.32000732421875,191.47999572753906,164.03057861328125,2221300,VOO,2016-11-04
194.1699981689453,195.74000549316406,194.00999450683594,195.67999267578125,167.62850952148438,2699100,VOO,2016-11-07
195.30999755859375,197.17999267578125,195.02000427246094,196.5800018310547,168.3994140625,3055900,VOO,2016-11-08
194.94000244140625,199.33999633789062,194.9199981689453,198.67999267578125,170.19842529296875,6119100,VOO,2016-11-09
199.52999877929688,200.44000244140625,197.61000061035156,199.13999938964844,170.5924530029297,5126400,VOO,2016-11-10
198.4199981689453,198.9600067138672,197.6999969482422,198.77000427246094,170.27548217773438,1954200,VOO,2016-11-11
199.3000030517578,199.49000549316406,198.05999755859375,198.8000030517578,170.30120849609375,2651000,VOO,2016-11-14
199.2899932861328,200.4199981689453,199.07000732421875,200.41000366210938,171.68038940429688,2532400,VOO,2016-11-15
199.77999877929688,200.2899932861328,199.64999389648438,200.07000732421875,171.38917541503906,1195000,VOO,2016-11-16
200.2100067138672,201.1300048828125,200.1199951171875,201.02000427246094,172.20297241210938,1178200,VOO,2016-11-17
201.16000366210938,201.32000732421875,200.44000244140625,200.66000366210938,171.89454650878906,1668300,VOO,2016-11-18
201.25,202.17999267578125,201.11000061035156,202.13999938964844,173.16241455078125,2641300,VOO,2016-11-21
202.5800018310547,202.72999572753906,201.77000427246094,202.50999450683594,173.47940063476562,2773400,VOO,2016-11-22
202.13999938964844,202.7100067138672,201.77000427246094,202.69000244140625,173.633544921875,1466300,VOO,2016-11-23
203.0800018310547,203.5,202.9600067138672,203.5,174.32742309570312,1843100,VOO,2016-11-25
203.07000732421875,203.3699951171875,202.35000610351562,202.5399932861328,173.50503540039062,2193000,VOO,2016-11-28
202.50999450683594,203.35000610351562,202.1699981689453,202.86000061035156,173.7791748046875,1689600,VOO,2016-11-29
203.52999877929688,203.69000244140625,202.30999755859375,202.39999389648438,173.38511657714844,2360100,VOO,2016-11-30
202.67999267578125,202.7100067138672,201.24000549316406,201.61000061035156,172.70835876464844,3284100,VOO,2016-12-01
201.6999969482422,202.22999572753906,201.35000610351562,201.75,172.82827758789062,2118900,VOO,2016-12-02
202.63999938964844,203.3000030517578,202.4199981689453,202.91000366210938,173.822021484375,2070500,VOO,2016-12-05
203.1699981689453,203.6300048828125,202.63999938964844,203.6199951171875,174.4302520751953,2413300,VOO,2016-12-06
203.4499969482422,206.32000732421875,203.3000030517578,206.1999969482422,176.6403350830078,2253900,VOO,2016-12-07
206.25,207.27000427246094,205.9499969482422,206.74000549316406,177.10293579101562,2983000,VOO,2016-12-08
207.02000427246094,208.02999877929688,206.97999572753906,208.0,178.1823272705078,1972000,VOO,2016-12-09
207.9199981689453,208.4199981689453,207.33999633789062,207.77000427246094,177.98529052734375,2419600,VOO,2016-12-12
208.52999877929688,209.6999969482422,208.47000122070312,209.19000244140625,179.20175170898438,2670200,VOO,2016-12-13
208.83999633789062,209.58999633789062,206.97999572753906,207.4600067138672,177.7197723388672,4232900,VOO,2016-12-14
207.72000122070312,209.22999572753906,207.5800018310547,208.22999572753906,178.37936401367188,2812500,VOO,2016-12-15
208.82000732421875,208.83999633789062,207.5500030517578,207.8699951171875,178.07093811035156,3074000,VOO,2016-12-16
208.10000610351562,208.8000030517578,207.92999267578125,208.33999633789062,178.47361755371094,2042000,VOO,2016-12-19
208.9199981689453,209.30999755859375,208.67999267578125,209.13999938964844,179.15892028808594,3195300,VOO,2016-12-20
209.05999755859375,209.1999969482422,208.57000732421875,208.57000732421875,178.6706085205078,1546600,VOO,2016-12-21
207.16000366210938,207.24000549316406,206.5,207.00999450683594,178.4429931640625,1863700,VOO,2016-12-22
206.97999572753906,207.22000122070312,206.77000427246094,207.19000244140625,178.5982208251953,1278900,VOO,2016-12-23
207.47999572753906,208.14999389648438,207.47999572753906,207.6999969482422,179.03781127929688,1818500,VOO,2016-12-27
208.0,208.07000732421875,205.91000366210938,206.05999755859375,177.62411499023438,2228000,VOO,2016-12-28
206.10000610351562,206.47000122070312,205.50999450683594,206.02000427246094,177.5896453857422,1772700,VOO,2016-12-29
206.3699951171875,206.42999267578125,204.50999450683594,205.30999755859375,176.9776611328125,4251000,VOO,2016-12-30
206.67999267578125,207.3300018310547,205.55999755859375,206.74000549316406,178.21029663085938,4750200,VOO,2017-01-03
207.1999969482422,208.17999267578125,207.1199951171875,207.9600067138672,179.2620086669922,4622400,VOO,2017-01-04
207.75,208.0399932861328,207.00999450683594,207.8000030517578,179.12399291992188,2772100,VOO,2017-01-05
207.99000549316406,209.08999633789062,207.39999389648438,208.61000061035156,179.822265625,2194600,VOO,2017-01-06
208.33999633789062,208.47999572753906,207.88999938964844,207.9499969482422,179.2533416748047,1705200,VOO,2017-01-09
